timestamp,sat_id,sqrtA,a,e,i,RAAN,omega,M,X_Error,Y_Error,Z_Error,Clock_Error
2024-01-01 00:00:00,G01,5154.024417877,26563967.700072348,0.01305347960442,0.9903294508767,-1.609681262806,0.9986756881767,0.204787216381,-0.9934283066540956,2.3235676884651184,-2.398599144071341,39952.733184490135
2024-01-01 02:00:00,G01,5154.026269913,26563986.790953312,0.0130545940483,0.9903301560032,-1.609739761974,0.9986915388941,1.254732735329,0.276528600603342,0.5662777926772833,0.064553789794445,5392.005604400918
2024-01-01 04:00:00,G01,5154.024757385,26563971.19973751,0.01305434852839,0.9903333700343,-1.609797223933,0.9986253111297,2.304761443114,-1.2953770756721497,0.6017194949090481,0.1741694523952901,15473.320779567272
2024-01-01 06:00:00,G01,5154.022514343,26563948.078354537,0.01305564725772,0.9903353698433,-1.609851931218,0.9986326067022,-2.928469914321,-3.046059712767601,2.4189538713544607,-3.759749099612236,59118.77525169366
2024-01-01 08:00:00,G01,5154.022443771,26563947.350895192,0.01305607380345,0.9903374486499,-1.609906802349,0.9986007779935,-1.878474574235,0.4683067500591278,-0.7779574580490589,-1.0415122397243977,93321.18975307969
2024-01-01 09:59:44,G01,5154.023992538,26563963.315657347,0.01305574784055,0.9903376666247,-1.609961988008,0.9985303809127,-0.8307761676763,0.468273913487792,-0.5029472187161446,0.6556129199452698,83886.96049335507
2024-01-01 10:00:00,G01,5154.02399826,26563963.37463999,0.01305574562866,0.9903376797909,-1.60996211967,0.9985303882272,-0.8284429669463,-3.158425631001592,0.3885382637381553,2.852036234457046,83815.16792436826
2024-01-01 11:59:44,G01,5154.024486542,26563968.40787453,0.0130561554106,0.9903387755166,-1.610019675256,0.9985657411056,0.2191511730517,-1.534869458526373,1.511583000421524,-0.78774643689394,39304.01021355992
2024-01-01 14:00:00,G01,5154.027334213,26563997.76181477,0.0130576363299,0.9903396547303,-1.610077279119,0.9986105883222,1.271399167061,0.9389487728476524,-2.0974142532795668,-1.658647544682026,5166.696413817641
2024-01-01 16:00:00,G01,5154.025594711,26563979.83093608,0.01305745099671,0.9903424971801,-1.610134242223,0.9985351236931,2.321435078255,-1.0851200856268406,-3.310814226046205,1.2633030489087105,15996.65872464481
2024-01-01 18:00:00,G01,5154.023588181,26563959.147526152,0.01305862946901,0.9903442599964,-1.610188351174,0.9985474575554,-2.911803258762,0.92683538608253,0.967122968286276,-0.582405511289835,59873.11361627857
2024-01-01 20:00:00,G01,5154.023046494,26563953.56379129,0.01305923785549,0.9903454669038,-1.610242346017,0.99853024925,-1.861824269711,0.9314595069736242,1.2243338339030745,0.7271465882658958,93576.74541196412
2024-01-01 22:00:00,G01,5154.024644852,26563970.039741788,0.01305895927362,0.9903443858074,-1.610297321016,0.9984581859054,-0.8117917598024,-0.4839245434850454,-0.9824153296649456,0.3680647984147072,83309.64390761997
2024-01-02 00:00:00,G01,5154.024179459,26563965.24244802,0.01305886858609,0.9903443346053,-1.610355230628,0.9985007275632,0.2381286788782,3.826560489833355,0.7160587599501014,4.975644115358591,38448.23433697997
2024-01-02 00:00:00,G01,5154.024179459,26563965.24244802,0.01305886858609,0.9903443346053,-1.610355230628,0.9985007275632,0.2381286788782,3.826560489833355,0.7160587599501014,4.975644115358591,38448.23433697997
2024-01-02 00:00:00,G01,5154.024179459,26563965.24244802,0.01305886858609,0.9903443346053,-1.610355230628,0.9985007275632,0.2381286788782,1.9714520927518608,4.379843410104513,-0.738032877445221,38448.23433697997
2024-01-02 00:00:00,G01,5154.024179459,26563965.24244802,0.01305886858609,0.9903443346053,-1.610355230628,0.9985007275632,0.2381286788782,1.9714520927518608,4.379843410104513,-0.738032877445221,38448.23433697997
2024-01-01 00:00:00,G02,5153.90770149,26562764.59547794,0.0163060124032,0.967406934828,-1.71315936289,-1.27484844994,2.82834734016,3.449835665524006,0.2787944013252854,0.4435628056526184,-169658.27354741003
2024-01-01 02:00:00,G02,5153.90485573,26562735.261917274,0.0163074700395,0.967408501613,-1.71321666978,-1.27481166925,-2.40483736043,1.1245750598609447,-1.4793063029646871,-1.9387386050075293,-113841.50087982952
2024-01-01 04:00:00,G02,5153.904039383,26562726.847168405,0.01630745991133,0.9674084547995,-1.713274019094,-1.274784491159,-1.354826387603,2.025662239640951,3.8187121748924255,1.2628051117062569,-95584.36741589553
2024-01-01 06:00:00,G02,5153.896263123,26562646.69103322,0.01630493509583,0.9674102644292,-1.713333829037,-1.274589507586,-0.3049791782126,-0.6284946652594954,-2.6366046499460936,-0.1050527356564998,-134522.53200242342
2024-01-01 07:59:44,G02,5153.900495529,26562690.317814074,0.01630701904651,0.9674113308965,-1.7133929675,-1.274545456197,0.742686309763,1.816048150882125,-0.1453610472381115,1.5119014140218496,-191594.08142896864
2024-01-01 08:00:00,G02,5153.900497437,26562690.33748136,0.01630702055991,0.967411339674,-1.713393113792,-1.274545532269,0.7450198016137,2.824607402086258,0.822986289858818,-0.7208833526819944,-191692.74721095
2024-01-01 09:59:44,G02,5153.900867462,26562694.151625555,0.01630717224907,0.9674143225639,-1.713450995609,-1.274536902515,1.792718449554,-2.9312975369393826,0.1784683093428611,0.4330463949590921,-208164.738582803
2024-01-01 12:00:00,G02,5153.907464981,26562762.15758688,0.01630457153078,0.967414999895,-1.713507091202,-1.274387544431,2.844940494322,0.4515526015311479,0.0751412899699062,1.8784830830991268,-168685.61978119137
