timestamp,sat_id,sqrtA,a,e,i,RAAN,omega,M
2024-01-04 10:14:40,G26,,,,,,,
2024-01-04 11:59:44,G26,,,,,,,
2024-01-04 12:00:00,G26,5153.565757751,26559240.01946364,0.008729722118005,0.9321044818473,2.480940813692,0.5119832845589,-1.943692277054
2024-01-04 13:29:36,G26,,,,,,,
2024-01-04 13:59:44,G26,,,,,,,
2024-01-04 14:00:00,G26,5153.563503265,26559216.782185018,0.008729837136343,0.9321046164358,2.480881217335,0.5121227767235,-0.8935793651673
2024-01-04 15:59:44,G26,,,,,,,
2024-01-04 16:00:00,G26,5153.564481735,26559226.867400542,0.008730249246582,0.9321042536321,2.480819681149,0.5120812898297,0.1567154913035
2024-01-04 17:59:44,G26,,,,,,,
2024-01-04 18:00:00,G26,5153.566532135,26559248.00114197,0.008730871020816,0.9321039434935,2.480758728667,0.5121875313294,1.20686222293
2024-01-04 19:59:44,G26,,,,,,,
2024-01-04 20:00:00,G26,5153.56848145,26559268.092994858,0.00873106427025,0.932104372128,2.48069690282,0.512311784276,2.25698956065
2024-01-04 21:59:44,G26,,,,,,,
2024-01-04 22:00:00,G26,5153.566753387,26559250.281615824,0.008731851004995,0.9321052718231,2.480637345965,0.5122504353439,-2.975883238488
2024-01-04 23:59:44,G26,,,,,,,
2024-01-05 00:00:00,G26,5153.567344666,26559256.37600777,0.008731425506994,0.9321061919986,2.48057688795,0.5122518280419,-1.925633592037
2024-01-03 23:59:44,G27,,,,,,,
2024-01-04 00:00:00,G27,5153.670669556,26560321.370241787,0.01211449562106,0.964620819049,-2.685570548404,0.7462630128042,2.634648691716
2024-01-04 01:59:44,G27,,,,,,,
2024-01-04 02:00:00,G27,5153.668811798,26560302.221699413,0.01211549609434,0.9646196838246,-2.685628703787,0.7462658859753,-2.598355660331
2024-01-04 03:29:36,G27,,,,,,,
2024-01-04 03:59:44,G27,,,,,,,
2024-01-04 04:00:00,G27,5153.667207718,26560285.68790785,0.01211590867024,0.9646191981358,-2.685686942556,0.7463275567499,-1.548232516796
2024-01-04 05:59:44,G27,,,,,,,
2024-01-04 06:00:00,G27,5153.66835022,26560297.46405934,0.01211639563553,0.9646171368842,-2.685745605571,0.7462936726413,-0.4980136896406
2024-01-04 07:59:44,G27,5153.67735672,26560390.297168445,0.01211945083924,0.9646140311091,-2.685807314381,0.7464863345636,0.549461257644
2024-01-04 08:00:00,G27,5153.671689987,26560331.888173457,0.01211812859401,0.9646159051072,-2.685805672987,0.7462897505579,0.5521735823718
2024-01-04 09:14:40,G27,,,,,,,
2024-01-04 09:59:44,G27,5153.676836014,26560384.93006728,0.01211929996498,0.9646124218992,-2.685867430074,0.7464668938452,1.599659738535
2024-01-04 10:00:00,G27,,,,,,,
2024-01-04 10:14:40,G27,,,,,,,
2024-01-04 11:59:44,G27,,,,,,,
2024-01-04 12:00:00,G27,5153.67719841,26560388.66541114,0.0121192686493,0.964612275607,-2.68592700156,0.746484725354,2.65215441857
2024-01-04 13:29:36,G27,,,,,,,
2024-01-04 13:59:44,G27,,,,,,,
2024-01-04 14:00:00,G27,5153.674791336,26560363.854852166,0.0121205681935,0.9646113949307,-2.685985051613,0.7464920721283,-2.580859234712
2024-01-04 15:59:44,G27,,,,,,,
2024-01-04 16:00:00,G27,5153.673942566,26560355.106283776,0.01212076481897,0.9646104806069,-2.686042936356,0.7465252262407,-1.5307122895
2024-01-04 17:59:44,G27,,,,,,,
2024-01-04 18:00:00,G27,5153.673934937,26560355.027649023,0.01212092791684,0.9646076630267,-2.686101807105,0.7465334478403,-0.4805393804169
2024-01-04 19:59:44,G27,,,,,,,
2024-01-04 20:00:00,G27,5153.67749596,26560391.73236453,0.0121227789205,0.96460578464,-2.68616258257,0.746536312234,0.569638506976
2024-01-04 21:59:44,G27,,,,,,,
2024-01-04 22:00:00,G27,5153.67650414,26560381.509324696,0.0121225740295,0.964604302704,-2.68622377351,0.746496531103,1.61985873414
2024-01-04 23:59:44,G27,,,,,,,
2024-01-05 00:00:00,G27,5153.676832199,26560384.890744723,0.01212246529758,0.9646047532827,-2.686283472272,0.7465086645452,2.670026915075
2024-01-03 23:59:44,G28,,,,,,,
2024-01-04 00:00:00,G28,5153.56640244,26559246.664358366,0.000746588106267,0.961035774449,1.47568188737,1.69888279802,-1.80014709343
2024-01-04 01:59:44,G28,,,,,,,
2024-01-04 02:00:00,G28,5153.568948746,26559272.909478955,0.0007470721611753,0.961035916352,1.475625055924,1.697181576436,-0.7482013339088
2024-01-04 03:29:36,G28,,,,,,,
2024-01-04 03:59:44,G28,,,,,,,
2024-01-04 04:00:00,G28,5153.564567566,26559227.75207173,0.0007447848329321,0.961035666193,1.475568612155,1.697730940211,0.3014941577104
2024-01-04 05:59:44,G28,,,,,,,
2024-01-04 06:00:00,G28,5153.566602707,26559248.72853697,0.0007453828584403,0.9610346977412,1.475511872878,1.698966659798,1.350505063648
2024-01-04 07:59:44,G28,,,,,,,
2024-01-04 08:00:00,G28,5153.564424515,26559226.27762662,0.000745875062421,0.961033862415,1.47545468741,1.697545292981,2.402173095489
2024-01-04 09:14:40,G28,,,,,,,
2024-01-04 09:59:44,G28,,,,,,,
2024-01-04 10:00:00,G28,5153.567674637,26559259.777063414,0.0007441423367709,0.9610327476714,1.475397800378,1.697760640374,-2.830980939411
2024-01-04 10:14:40,G28,,,,,,,
2024-01-04 11:59:44,G28,,,,,,,
2024-01-04 12:00:00,G28,5153.565572739,26559238.11252066,0.0007447320967913,0.9610314544519,1.47534068513,1.699076299656,-1.782050859697
2024-01-04 13:29:36,G28,,,,,,,
2024-01-04 13:59:44,G28,,,,,,,
2024-01-04 14:00:00,G28,5153.567817688,26559261.251509454,0.000745176919736,0.9610300997897,1.475283422128,1.697582410138,-0.7303106079796
2024-01-04 15:59:44,G28,,,,,,,
2024-01-04 16:00:00,G28,5153.564306259,26559225.058746804,0.0007433429127559,0.9610290874504,1.475225818265,1.698015751343,0.3195031664179
2024-01-04 17:59:44,G28,,,,,,,
2024-01-04 18:00:00,G28,5153.566505432,26559247.725910593,0.0007440242916346,0.9610284364519,1.475168495283,1.699302547252,1.36846427755
2024-01-04 19:59:44,G28,5153.564863205,26559230.799261168,0.0007444244110957,0.9610277766758,1.475111466348,1.698245265635,2.417434937148
2024-01-04 20:00:00,G28,,,,,,,
2024-01-04 21:59:44,G28,,,,,,,
2024-01-04 22:00:00,G28,5153.567594528,26559258.951369114,0.0007429660763592,0.9610269252575,1.475054422783,1.698386448933,-2.813310976597
2024-01-04 23:59:44,G28,,,,,,,
2024-01-05 00:00:00,G28,5153.565580368,26559238.19115376,0.0007435331353918,0.9610258851227,1.474997288518,1.699637191225,-1.764316145204
2024-01-03 23:59:44,G29,5153.66382408,26560250.811630893,0.00252357136924,0.973690589298,-2.60371386405,2.53475334677,2.49459857007
2024-01-04 00:00:00,G29,,,,,,,
2024-01-04 01:59:44,G29,,,,,,,
2024-01-04 02:00:00,G29,5153.663131714,26560243.675188154,0.002523919800296,0.9736896237726,-2.603772439288,2.534678202515,-2.735990884591
2024-01-04 03:29:36,G29,,,,,,,
2024-01-04 03:59:44,G29,,,,,,,
2024-01-04 04:00:00,G29,5153.665380478,26560266.853937447,0.002523179166019,0.973688437346,-2.603830501043,2.534307260618,-1.685434206746
2024-01-04 05:59:44,G29,,,,,,,
2024-01-04 06:00:00,G29,5153.664016724,26560252.797275756,0.002522751572542,0.9736876751657,-2.603888849531,2.534545346147,-0.6354873667825
2024-01-04 07:59:44,G29,,,,,,,
2024-01-04 08:00:00,G29,5153.66434288,26560256.159072742,0.002522930502892,0.9736865999209,-2.603947047338,2.534551856133,0.4146911247956
2024-01-04 09:14:40,G29,,,,,,,
2024-01-04 09:59:44,G29,,,,,,,
2024-01-04 10:00:00,G29,5153.663209915,26560244.481231384,0.002522647031583,0.9736857660576,-2.604005331457,2.534341425607,1.465086628567
2024-01-04 10:14:40,G29,,,,,,,
2024-01-04 11:59:44,G29,,,,,,,
2024-01-04 12:00:00,G29,5153.663288116,26560245.287274625,0.002522564842366,0.9736843206945,-2.604063084537,2.534345896285,2.515267693418
2024-01-04 13:29:36,G29,,,,,,,
2024-01-04 13:59:44,G29,,,,,,,
2024-01-04 14:00:00,G29,5153.662595749,26560238.150822315,0.002522929571569,0.9736827626868,-2.604121121423,2.534309430126,-2.717695023981
2024-01-04 15:59:44,G29,,,,,,,
2024-01-04 16:00:00,G29,5153.665449142,26560267.561680015,0.002522080554627,0.973680991093,-2.604179408468,2.53381270507,-1.667012682935
2024-01-04 17:59:44,G29,,,,,,,
2024-01-04 18:00:00,G29,5153.664459229,26560257.358320147,0.002521673450246,0.9736796905588,-2.604237958838,2.533967652964,-0.6169829364787
2024-01-04 19:59:44,G29,,,,,,,
2024-01-04 20:00:00,G29,5153.66467285,26560259.5601821,0.0025217916118,0.973678141329,-2.6042963834,2.53398001462,0.433189911161
2024-01-04 21:59:44,G29,5153.664058685,26560253.229781546,0.00252169626765,0.9736765935612,-2.604355170761,2.533851615765,1.481170182535
2024-01-04 22:00:00,G29,5153.664054871,26560253.1904694,0.002521693124436,0.9736765891725,-2.604355305349,2.53385144314,1.483504116187
2024-01-04 23:59:44,G29,5153.663171768,26560244.088037804,0.002521827933379,0.9736753398404,-2.604414535976,2.533671229188,2.531537611446
2024-01-05 00:00:00,G29,,,,,,,
2024-01-03 23:59:44,G30,,,,,,,
2024-01-04 00:00:00,G30,5153.713205338,26560759.802875284,0.006659643026069,0.9350374468057,1.513226945485,-2.549369708007,-0.4127182539547
2024-01-04 01:59:44,G30,,,,,,,
2024-01-04 02:00:00,G30,5153.71129036,26560740.064384136,0.00665861484595,0.935037581394,1.51316744129,-2.54935624331,0.637429400773
2024-01-04 03:29:36,G30,,,,,,,
2024-01-04 03:59:44,G30,,,,,,,
2024-01-04 04:00:00,G30,5153.716304779,26560791.75014491,0.006659806589596,0.9350367285129,1.513108219442,-2.549000408967,1.687233139553
2024-01-04 05:59:44,G30,,,,,,,
2024-01-04 06:00:00,G30,5153.713319778,26560760.982457176,0.006660641636699,0.9350365983132,1.513048918595,-2.549206545828,2.737599001678
2024-01-04 07:59:44,G30,5153.715076447,26560779.089197103,0.006659652572125,0.9350359487776,1.512990713473,-2.549167156758,-2.497800319889
2024-01-04 08:00:00,G30,5153.715078354,26560779.108853377,0.006659651990049,0.9350359560921,1.512990581811,-2.549167526877,-2.495466267741
2024-01-04 09:14:40,G30,,,,,,,
2024-01-04 09:59:44,G30,5153.71060753,26560733.02616724,0.00666091276798,0.935035297779,1.51293251859,-2.54885972745,-1.44794697941
2024-01-04 10:00:00,G30,,,,,,,
2024-01-04 10:14:40,G30,,,,,,,
2024-01-04 11:59:44,G30,,,,,,,
2024-01-04 12:00:00,G30,5153.713270187,26560760.471301578,0.006661638035439,0.935033261397,1.51287351618,-2.54904276776,-0.395269215178
2024-01-04 13:29:36,G30,,,,,,,
2024-01-04 13:59:44,G30,,,,,,,
2024-01-04 14:00:00,G30,5153.71159935,26560743.249274738,0.006660745479167,0.9350318906428,1.512813112293,-2.54903673176,0.6548868805872
2024-01-04 15:59:44,G30,,,,,,,
2024-01-04 16:00:00,G30,5153.715530396,26560783.768244922,0.006661650026217,0.9350306808096,1.512752543095,-2.548755105401,1.704766756938
2024-01-04 17:59:44,G30,,,,,,,
2024-01-04 18:00:00,G30,5153.712627411,26560753.84593559,0.006662501138635,0.9350308548968,1.512692743393,-2.548950737047,2.755123685023
2024-01-04 19:59:44,G30,,,,,,,
2024-01-04 20:00:00,G30,5153.713979721,26560767.78477167,0.006661727791652,0.9350303253205,1.512634179857,-2.548916751997,-2.47793523972
2024-01-04 21:59:44,G30,,,,,,,
2024-01-04 22:00:00,G30,5153.70948601,26560721.466189455,0.00666291092057,0.935030013719,1.51257560023,-2.54860185888,-1.42808835364
2024-01-04 23:59:44,G30,,,,,,,
2024-01-05 00:00:00,G30,5153.711891174,26560746.257228285,0.006663595675491,0.9350285537267,1.512516564169,-2.54876434958,-0.37776414225
2024-01-03 23:59:44,G31,5153.66841507,26560298.13249013,0.0106254856801,0.953920980626,1.53135923576,0.646903373825,-1.17039111492
2024-01-04 00:00:00,G31,5153.668409348,26560298.073511545,0.01062548614573,0.9539209762376,1.531359104099,0.6469034733034,-1.16805740948
2024-01-04 01:59:44,G31,5153.668369293,26560297.66065117,0.01062570570502,0.9539205666205,1.531301051121,0.6469340994934,-0.1202369121672
2024-01-04 02:00:00,G31,,,,,,,
2024-01-04 03:29:36,G31,,,,,,,
2024-01-04 03:59:44,G31,,,,,,,
2024-01-04 04:00:00,G31,5153.666973114,26560283.269766018,0.0106251637917,0.9539204642163,1.531243659382,0.6468778971066,0.9323368093304
2024-01-04 05:59:44,G31,,,,,,,
